Airline,Carrier Code,Flight Number,Tail Number,Flight ID,Event,Airport,Time,Original Time,Longitude,Latitude
Atlantic Southeast,EV,4371,N630AS,EV4371ATLCHA,Depart,ATL,15:20,1520,-84.42694444,33.64027778
Atlantic Southeast,EV,4371,N630AS,EV4371CHAATL,Arrive,ATL,19:00,1900,-84.42694444,33.64027778
Atlantic Southeast,EV,4371,N630AS,EV4371CHAATL,Depart,CHA,18:00,1804,-85.20361111,35.03527778
Atlantic Southeast,EV,4372,N838AS,EV4372DFWELP,Arrive,ELP,10:30,1032,-106.3777778,31.80666667
Atlantic Southeast,EV,4372,N838AS,EV4372DFWELP,Depart,DFW,9:50,952,-97.0375,32.89638889
Atlantic Southeast,EV,4372,N838AS,EV4372ELPDFW,Arrive,DFW,14:25,1428,-97.0375,32.89638889
Atlantic Southeast,EV,4372,N838AS,EV4372ELPDFW,Depart,ELP,11:55,1155,-106.3777778,31.80666667
Atlantic Southeast,EV,4374,N640AS,EV4374AGSATL,Arrive,ATL,8:25,825,-84.42694444,33.64027778
Atlantic Southeast,EV,4374,N640AS,EV4374AGSATL,Depart,AGS,7:00,700,-81.96444444,33.36972222
Atlantic Southeast,EV,4377,N845AS,EV4377ABYATL,Arrive,ATL,11:10,1112,-84.42694444,33.64027778
Atlantic Southeast,EV,4377,N845AS,EV4377ABYATL,Depart,ABY,10:15,1015,0,0
Atlantic Southeast,EV,4377,N845AS,EV4377ATLABY,Arrive,ABY,10:00,1000,0,0
Atlantic Southeast,EV,4377,N845AS,EV4377ATLABY,Depart,ATL,8:55,855,-84.42694444,33.64027778
Atlantic Southeast,EV,4378,N706EV,EV4378ATLSBN,Arrive,SBN,23:50,2350,,
Atlantic Southeast,EV,4378,N706EV,EV4378ATLSBN,Depart,ATL,22:15,2215,-84.42694444,33.64027778
Atlantic Southeast,EV,4379,N632AS,EV4379ATLGNV,Arrive,GNV,25:25,2525,-82.27166667,29.69
Atlantic Southeast,EV,4379,N632AS,EV4379ATLGNV,Depart,ATL,23:55,2355,-84.42694444,33.64027778
Atlantic Southeast,EV,4380,N924EV,EV4380BTRATL,Arrive,ATL,9:30,932,-84.42694444,33.64027778
Atlantic Southeast,EV,4380,N924EV,EV4380BTRATL,Depart,BTR,7:05,707,-91.14944444,30.53305556
Atlantic Southeast,EV,4381,N701EV,EV4381ATLAUS,Arrive,AUS,9:40,940,-97.66972222,30.19444444
Atlantic Southeast,EV,4381,N701EV,EV4381ATLAUS,Depart,ATL,8:15,815,-84.42694444,33.64027778
Atlantic Southeast,EV,4381,N701EV,EV4381AUSATL,Arrive,ATL,13:25,1326,-84.42694444,33.64027778
Atlantic Southeast,EV,4381,N701EV,EV4381AUSATL,Depart,AUS,10:25,1027,-97.66972222,30.19444444
Atlantic Southeast,EV,4382,N913EV,EV4382DFWMGM,Arrive,MGM,20:50,2053,,
Atlantic Southeast,EV,4382,N913EV,EV4382DFWMGM,Depart,DFW,19:30,1930,-97.0375,32.89638889
Atlantic Southeast,EV,4383,N834AS,EV4383ATLGRR,Arrive,GRR,20:00,2000,-85.52277778,42.88083333
Atlantic Southeast,EV,4383,N834AS,EV4383ATLGRR,Depart,ATL,17:55,1758,-84.42694444,33.64027778
Atlantic Southeast,EV,4383,N834AS,EV4383GRRATL,Arrive,ATL,22:45,2245,-84.42694444,33.64027778
Atlantic Southeast,EV,4383,N834AS,EV4383GRRATL,Depart,GRR,20:30,2030,-85.52277778,42.88083333
Atlantic Southeast,EV,4385,N848AS,EV4385GTRDFW,Arrive,DFW,8:25,827,-97.0375,32.89638889
Atlantic Southeast,EV,4385,N848AS,EV4385GTRDFW,Depart,GTR,6:45,645,,
Atlantic Southeast,EV,4387,N859AS,EV4387HSVDCA,Arrive,DCA,11:20,1120,-77.0375,38.85194444
Atlantic Southeast,EV,4387,N859AS,EV4387HSVDCA,Depart,HSV,8:40,840,,
Atlantic Southeast,EV,4388,N868AS,EV4388ATLSHV,Arrive,SHV,23:30,2330,-93.82555556,32.44638889
Atlantic Southeast,EV,4388,N868AS,EV4388ATLSHV,Depart,ATL,22:25,2225,-84.42694444,33.64027778
Atlantic Southeast,EV,4389,N914EV,EV4389ABYATL,Arrive,ATL,14:55,1455,-84.42694444,33.64027778
Atlantic Southeast,EV,4389,N914EV,EV4389ABYATL,Depart,ABY,13:50,1350,0,0
Atlantic Southeast,EV,4389,N914EV,EV4389ATLABY,Arrive,ABY,13:10,1311,0,0
Atlantic Southeast,EV,4389,N914EV,EV4389ATLABY,Depart,ATL,12:25,1227,-84.42694444,33.64027778
Atlantic Southeast,EV,4390,N859AS,EV4390DCACVG,Arrive,CVG,13:35,1336,-84.66194444,39.04611111
Atlantic Southeast,EV,4390,N859AS,EV4390DCACVG,Depart,DCA,12:00,1200,-77.0375,38.85194444
Atlantic Southeast,EV,4393,N709EV,EV4393ATLBTR,Arrive,BTR,22:00,2200,-91.14944444,30.53305556
Atlantic Southeast,EV,4393,N709EV,EV4393ATLBTR,Depart,ATL,21:30,2130,-84.42694444,33.64027778
Atlantic Southeast,EV,4394,N882AS,EV4394ATLMCN,Arrive,MCN,20:55,2055,-83.64916667,32.69277778
Atlantic Southeast,EV,4394,N882AS,EV4394ATLMCN,Depart,ATL,20:05,2005,-84.42694444,33.64027778
Atlantic Southeast,EV,4395,N631AS,EV4395ATLVLD,Arrive,VLD,13:20,1320,,
Atlantic Southeast,EV,4395,N631AS,EV4395ATLVLD,Depart,ATL,11:50,1152,-84.42694444,33.64027778
Atlantic Southeast,EV,4395,N631AS,EV4395VLDATL,Arrive,ATL,15:00,1500,-84.42694444,33.64027778
Atlantic Southeast,EV,4395,N631AS,EV4395VLDATL,Depart,VLD,13:35,1335,,
Atlantic Southeast,EV,4396,N847AS,EV4396AUSDFW,Arrive,DFW,12:00,1200,-97.0375,32.89638889
Atlantic Southeast,EV,4396,N847AS,EV4396AUSDFW,Depart,AUS,11:05,1108,-97.66972222,30.19444444
Atlantic Southeast,EV,4396,N847AS,EV4396DFWAUS,Arrive,AUS,10:25,1025,-97.66972222,30.19444444
Atlantic Southeast,EV,4396,N847AS,EV4396DFWAUS,Depart,DFW,9:35,935,-97.0375,32.89638889
Atlantic Southeast,EV,4397,N846AS,EV4397ATLMCN,Arrive,MCN,10:25,1025,-83.64916667,32.69277778
Atlantic Southeast,EV,4397,N846AS,EV4397ATLMCN,Depart,ATL,9:50,952,-84.42694444,33.64027778
Atlantic Southeast,EV,4398,N908EV,EV4398ATLILM,Arrive,ILM,16:40,1640,-77.9025,34.27055556
Atlantic Southeast,EV,4398,N908EV,EV4398ATLILM,Depart,ATL,15:30,1530,-84.42694444,33.64027778
Atlantic Southeast,EV,4398,N908EV,EV4398ILMATL,Arrive,ATL,19:55,1955,-84.42694444,33.64027778
Atlantic Southeast,EV,4398,N908EV,EV4398ILMATL,Depart,ILM,17:50,1750,-77.9025,34.27055556
Atlantic Southeast,EV,4402,N855AS,EV4402BQKATL,Arrive,ATL,7:00,702,-84.42694444,33.64027778
Atlantic Southeast,EV,4402,N855AS,EV4402BQKATL,Depart,BQK,6:05,609,0,0
Atlantic Southeast,EV,4403,N702EV,EV4403OAKSLC,Arrive,SLC,21:05,2105,-111.9775,40.78833333
Atlantic Southeast,EV,4403,N702EV,EV4403OAKSLC,Depart,OAK,18:20,1820,-122.2205556,37.72111111
Atlantic Southeast,EV,4404,N852AS,EV4404ATLDHN,Arrive,DHN,23:45,2345,-85.44944444,31.32111111
Atlantic Southeast,EV,4404,N852AS,EV4404ATLDHN,Depart,ATL,23:20,2320,-84.42694444,33.64027778
Atlantic Southeast,EV,4405,N750EV,EV4405SLCOAK,Arrive,OAK,23:05,2305,-122.2205556,37.72111111
Atlantic Southeast,EV,4405,N750EV,EV4405SLCOAK,Depart,SLC,22:10,2210,-111.9775,40.78833333
Atlantic Southeast,EV,4408,N865AS,EV4408ATLSBN,Arrive,SBN,13:00,1302,,
Atlantic Southeast,EV,4408,N865AS,EV4408ATLSBN,Depart,ATL,11:05,1109,-84.42694444,33.64027778
Atlantic Southeast,EV,4408,N865AS,EV4408SBNATL,Arrive,ATL,16:15,1617,-84.42694444,33.64027778
Atlantic Southeast,EV,4408,N865AS,EV4408SBNATL,Depart,SBN,13:50,1354,,
Atlantic Southeast,EV,4409,N825AS,EV4409CVGMDT,Arrive,MDT,12:00,1200,-76.76333333,40.19333333
Atlantic Southeast,EV,4409,N825AS,EV4409CVGMDT,Depart,CVG,10:45,1045,-84.66194444,39.04611111
Atlantic Southeast,EV,4410,N847AS,EV4410DFWMSY,Arrive,MSY,18:55,1858,-90.25777778,29.99333333
Atlantic Southeast,EV,4410,N847AS,EV4410DFWMSY,Depart,DFW,17:25,1725,-97.0375,32.89638889
Atlantic Southeast,EV,4413,N724EV,EV4413ATLGNV,Arrive,GNV,9:25,928,-82.27166667,29.69
Atlantic Southeast,EV,4413,N724EV,EV4413ATLGNV,Depart,ATL,8:10,812,-84.42694444,33.64027778
Atlantic Southeast,EV,4415,N751EV,EV4415ATLPNS,Arrive,PNS,11:00,1104,-87.18722222,30.47305556
Atlantic Southeast,EV,4415,N751EV,EV4415ATLPNS,Depart,ATL,10:25,1027,-84.42694444,33.64027778
Atlantic Southeast,EV,4415,N751EV,EV4415PNSATL,Arrive,ATL,13:30,1330,-84.42694444,33.64027778
Atlantic Southeast,EV,4415,N751EV,EV4415PNSATL,Depart,PNS,11:20,1120,-87.18722222,30.47305556
Atlantic Southeast,EV,4416,N848AS,EV4416DFWMGM,Arrive,MGM,14:40,1440,,
Atlantic Southeast,EV,4416,N848AS,EV4416DFWMGM,Depart,DFW,13:00,1302,-97.0375,32.89638889
Atlantic Southeast,EV,4417,N850AS,EV4417MGMDFW,Arrive,DFW,19:10,1910,-97.0375,32.89638889
Atlantic Southeast,EV,4417,N850AS,EV4417MGMDFW,Depart,MGM,17:15,1717,,
Atlantic Southeast,EV,4418,N864AS,EV4418ATLGPT,Arrive,GPT,22:30,2230,,
Atlantic Southeast,EV,4418,N864AS,EV4418ATLGPT,Depart,ATL,22:05,2205,-84.42694444,33.64027778
Atlantic Southeast,EV,4419,N741EV,EV4419ATLEYW,Arrive,EYW,10:50,1052,-81.75944444,24.55611111
Atlantic Southeast,EV,4419,N741EV,EV4419ATLEYW,Depart,ATL,8:50,854,-84.42694444,33.64027778
Atlantic Southeast,EV,4419,N741EV,EV4419EYWATL,Arrive,ATL,13:30,1330,-84.42694444,33.64027778
Atlantic Southeast,EV,4419,N741EV,EV4419EYWATL,Depart,EYW,11:25,1127,-81.75944444,24.55611111
Atlantic Southeast,EV,4420,N875AS,EV4420ELPDFW,Arrive,DFW,10:25,1027,-97.0375,32.89638889
Atlantic Southeast,EV,4420,N875AS,EV4420ELPDFW,Depart,ELP,8:00,800,-106.3777778,31.80666667
Atlantic Southeast,EV,4421,N744EV,EV4421ATLEYW,Arrive,EYW,16:50,1653,-81.75944444,24.55611111
Atlantic Southeast,EV,4421,N744EV,EV4421ATLEYW,Depart,ATL,15:10,1510,-84.42694444,33.64027778
Atlantic Southeast,EV,4423,N708EV,EV4423ATLOMA,Arrive,OMA,17:35,1735,-95.89361111,41.3025
Atlantic Southeast,EV,4423,N708EV,EV4423ATLOMA,Depart,ATL,16:15,1618,-84.42694444,33.64027778
Atlantic Southeast,EV,4423,N708EV,EV4423OMAATL,Arrive,ATL,21:25,2125,-84.42694444,33.64027778
Atlantic Southeast,EV,4423,N708EV,EV4423OMAATL,Depart,OMA,18:10,1810,-95.89361111,41.3025
Atlantic Southeast,EV,4424,N853AS,EV4424CLTCVG,Arrive,CVG,18:20,1820,-84.66194444,39.04611111
Atlantic Southeast,EV,4424,N853AS,EV4424CLTCVG,Depart,CLT,16:50,1650,-80.94305556,35.21388889
Atlantic Southeast,EV,4424,N853AS,EV4424CVGCLT,Arrive,CLT,16:25,1627,-80.94305556,35.21388889
Atlantic Southeast,EV,4424,N853AS,EV4424CVGCLT,Depart,CVG,15:05,1505,-84.66194444,39.04611111
Atlantic Southeast,EV,4425,N748EV,EV4425ICTATL,Arrive,ATL,9:50,950,-84.42694444,33.64027778
Atlantic Southeast,EV,4425,N748EV,EV4425ICTATL,Depart,ICT,5:35,535,-97.43305556,37.64972222
Atlantic Southeast,EV,4426,N873AS,EV4426DFWGTR,Arrive,GTR,20:55,2058,,
Atlantic Southeast,EV,4426,N873AS,EV4426DFWGTR,Depart,DFW,19:45,1945,-97.0375,32.89638889
Atlantic Southeast,EV,4427,N922EV,EV4427ATLXNA,Arrive,XNA,14:50,1450,,
Atlantic Southeast,EV,4427,N922EV,EV4427ATLXNA,Depart,ATL,13:10,1312,-84.42694444,33.64027778
Atlantic Southeast,EV,4427,N922EV,EV4427XNAATL,Arrive,ATL,19:15,1916,-84.42694444,33.64027778
Atlantic Southeast,EV,4427,N922EV,EV4427XNAATL,Depart,XNA,16:30,1630,,
Atlantic Southeast,EV,4429,N910AS,EV4429DFWLBB,Arrive,LBB,11:00,1101,-101.8227778,33.66361111
Atlantic Southeast,EV,4429,N910AS,EV4429DFWLBB,Depart,DFW,10:05,1005,-97.0375,32.89638889
Atlantic Southeast,EV,4429,N910AS,EV4429LBBDFW,Arrive,DFW,12:35,1235,-97.0375,32.89638889
Atlantic Southeast,EV,4429,N910AS,EV4429LBBDFW,Depart,LBB,11:40,1142,-101.8227778,33.66361111
Atlantic Southeast,EV,4432,N832AS,EV4432ABEATL,Arrive,ATL,23:45,2348,-84.42694444,33.64027778
Atlantic Southeast,EV,4432,N832AS,EV4432ABEATL,Depart,ABE,21:05,2105,,
Atlantic Southeast,EV,4432,N832AS,EV4432CVGABE,Arrive,ABE,20:10,2014,,
Atlantic Southeast,EV,4432,N832AS,EV4432CVGABE,Depart,CVG,18:50,1850,-84.66194444,39.04611111
Atlantic Southeast,EV,4434,N864AS,EV4434SHVATL,Arrive,ATL,17:05,1708,-84.42694444,33.64027778
Atlantic Southeast,EV,4434,N864AS,EV4434SHVATL,Depart,SHV,14:05,1408,-93.82555556,32.44638889
Atlantic Southeast,EV,4437,N820AS,EV4437DFWMSY,Arrive,MSY,10:30,1033,-90.25777778,29.99333333
Atlantic Southeast,EV,4437,N820AS,EV4437DFWMSY,Depart,DFW,9:10,910,-97.0375,32.89638889
Atlantic Southeast,EV,4438,N836AS,EV4438MEIATL,Arrive,ATL,7:55,756,-84.42694444,33.64027778
Atlantic Southeast,EV,4438,N836AS,EV4438MEIATL,Depart,MEI,5:50,550,,
Atlantic Southeast,EV,4442,N909EV,EV4442DFWMSY,Arrive,MSY,14:25,1425,-90.25777778,29.99333333
Atlantic Southeast,EV,4442,N909EV,EV4442DFWMSY,Depart,DFW,13:05,1305,-97.0375,32.89638889
Atlantic Southeast,EV,4442,N909EV,EV4442MSYDFW,Arrive,DFW,16:45,1649,-97.0375,32.89638889
Atlantic Southeast,EV,4442,N909EV,EV4442MSYDFW,Depart,MSY,15:10,1510,-90.25777778,29.99333333
Atlantic Southeast,EV,4443,N869AS,EV4443DFWSAT,Arrive,SAT,11:15,1115,-98.46972222,29.53361111
Atlantic Southeast,EV,4443,N869AS,EV4443DFWSAT,Depart,DFW,10:05,1005,-97.0375,32.89638889
Atlantic Southeast,EV,4444,N631AS,EV4444ATLDHN,Arrive,DHN,16:05,1608,-85.44944444,31.32111111
Atlantic Southeast,EV,4444,N631AS,EV4444ATLDHN,Depart,ATL,15:40,1543,-84.42694444,33.64027778
Atlantic Southeast,EV,4444,N631AS,EV4444DHNATL,Arrive,ATL,20:25,2027,-84.42694444,33.64027778
Atlantic Southeast,EV,4444,N631AS,EV4444DHNATL,Depart,DHN,18:00,1804,-85.44944444,31.32111111
Atlantic Southeast,EV,4445,N701EV,EV4445ATLTYS,Arrive,TYS,15:15,1515,-83.99277778,35.81222222
Atlantic Southeast,EV,4445,N701EV,EV4445ATLTYS,Depart,ATL,14:25,1426,-84.42694444,33.64027778
Atlantic Southeast,EV,4445,N701EV,EV4445TYSATL,Arrive,ATL,20:30,2030,-84.42694444,33.64027778
Atlantic Southeast,EV,4445,N701EV,EV4445TYSATL,Depart,TYS,19:40,1940,-83.99277778,35.81222222
Atlantic Southeast,EV,4446,N724EV,EV4446ATLGSP,Arrive,GSP,12:55,1256,,
Atlantic Southeast,EV,4446,N724EV,EV4446ATLGSP,Depart,ATL,12:10,1210,-84.42694444,33.64027778
Atlantic Southeast,EV,4446,N724EV,EV4446GSPATL,Arrive,ATL,14:40,1442,-84.42694444,33.64027778
Atlantic Southeast,EV,4446,N724EV,EV4446GSPATL,Depart,GSP,13:35,1335,,
Atlantic Southeast,EV,4447,N866AS,EV4447AUSDFW,Arrive,DFW,10:20,1021,-97.0375,32.89638889
Atlantic Southeast,EV,4447,N866AS,EV4447AUSDFW,Depart,AUS,9:30,930,-97.66972222,30.19444444
Atlantic Southeast,EV,4447,N866AS,EV4447DFWAUS,Arrive,AUS,8:40,840,-97.66972222,30.19444444
Atlantic Southeast,EV,4447,N866AS,EV4447DFWAUS,Depart,DFW,7:45,748,-97.0375,32.89638889
Atlantic Southeast,EV,4448,N861AS,EV4448DFWMEM,Arrive,MEM,10:30,1030,-89.97666667,35.04222222
Atlantic Southeast,EV,4448,N861AS,EV4448DFWMEM,Depart,DFW,9:20,920,-97.0375,32.89638889
Atlantic Southeast,EV,4448,N861AS,EV4448MEMDFW,Arrive,DFW,12:35,1239,-97.0375,32.89638889
Atlantic Southeast,EV,4448,N861AS,EV4448MEMDFW,Depart,MEM,11:15,1116,-89.97666667,35.04222222
Atlantic Southeast,EV,4451,N861AS,EV4451MCIDFW,Arrive,DFW,8:45,845,-97.0375,32.89638889
Atlantic Southeast,EV,4451,N861AS,EV4451MCIDFW,Depart,MCI,7:15,715,-94.71388889,39.2975
Atlantic Southeast,EV,4452,N740EV,EV4452ATLTOL,Arrive,TOL,17:10,1710,,
Atlantic Southeast,EV,4452,N740EV,EV4452ATLTOL,Depart,ATL,15:40,1540,-84.42694444,33.64027778
Atlantic Southeast,EV,4452,N740EV,EV4452TOLATL,Arrive,ATL,21:45,2145,-84.42694444,33.64027778
Atlantic Southeast,EV,4452,N740EV,EV4452TOLATL,Depart,TOL,20:05,2005,,
Atlantic Southeast,EV,4453,N878AS,EV4453CAEDFW,Arrive,DFW,8:55,858,-97.0375,32.89638889
Atlantic Southeast,EV,4453,N878AS,EV4453CAEDFW,Depart,CAE,7:00,700,-81.11944444,33.93861111
Atlantic Southeast,EV,4454,N871AS,EV4454ATLMOB,Arrive,MOB,19:30,1933,-88.24277778,30.69138889
Atlantic Southeast,EV,4454,N871AS,EV4454ATLMOB,Depart,ATL,19:10,1910,-84.42694444,33.64027778
Atlantic Southeast,EV,4455,N867AS,EV4455DFWLBB,Arrive,LBB,22:25,2228,-101.8227778,33.66361111
Atlantic Southeast,EV,4455,N867AS,EV4455DFWLBB,Depart,DFW,21:20,2124,-97.0375,32.89638889
Atlantic Southeast,EV,4456,N820AS,EV4456LBBDFW,Arrive,DFW,7:05,706,-97.0375,32.89638889
Atlantic Southeast,EV,4456,N820AS,EV4456LBBDFW,Depart,LBB,5:50,553,-101.8227778,33.66361111
Atlantic Southeast,EV,4457,N641AS,EV4457AGSATL,Arrive,ATL,18:15,1818,-84.42694444,33.64027778
Atlantic Southeast,EV,4457,N641AS,EV4457AGSATL,Depart,AGS,16:55,1657,-81.96444444,33.36972222
Atlantic Southeast,EV,4457,N641AS,EV4457ATLAGS,Arrive,AGS,15:10,1511,-81.96444444,33.36972222
Atlantic Southeast,EV,4457,N641AS,EV4457ATLAGS,Depart,ATL,13:55,1355,-84.42694444,33.64027778
Atlantic Southeast,EV,4458,N753EV,EV4458ATLDSM,Arrive,DSM,11:20,1122,-93.6625,41.53388889
Atlantic Southeast,EV,4458,N753EV,EV4458ATLDSM,Depart,ATL,10:10,1010,-84.42694444,33.64027778
Atlantic Southeast,EV,4458,N753EV,EV4458DSMATL,Arrive,ATL,14:50,1453,-84.42694444,33.64027778
Atlantic Southeast,EV,4458,N753EV,EV4458DSMATL,Depart,DSM,11:55,1155,-93.6625,41.53388889
Atlantic Southeast,EV,4459,N882AS,EV4459ATLBQK,Arrive,BQK,10:50,1050,0,0
Atlantic Southeast,EV,4459,N882AS,EV4459ATLBQK,Depart,ATL,9:55,955,-84.42694444,33.64027778
Atlantic Southeast,EV,4459,N882AS,EV4459BQKATL,Arrive,ATL,12:30,1232,-84.42694444,33.64027778
Atlantic Southeast,EV,4459,N882AS,EV4459BQKATL,Depart,BQK,11:35,1135,0,0
Atlantic Southeast,EV,4460,N744EV,EV4460ATLCAK,Arrive,CAK,22:40,2240,,
Atlantic Southeast,EV,4460,N744EV,EV4460ATLCAK,Depart,ATL,21:15,2115,-84.42694444,33.64027778
Atlantic Southeast,EV,4461,N861AS,EV4461DFWLBB,Arrive,LBB,16:35,1636,-101.8227778,33.66361111
Atlantic Southeast,EV,4461,N861AS,EV4461DFWLBB,Depart,DFW,15:35,1535,-97.0375,32.89638889
Atlantic Southeast,EV,4461,N861AS,EV4461LBBDFW,Arrive,DFW,18:05,1805,-97.0375,32.89638889
Atlantic Southeast,EV,4461,N861AS,EV4461LBBDFW,Depart,LBB,17:10,1714,-101.8227778,33.66361111
Atlantic Southeast,EV,4462,N906EV,EV4462GPTATL,Arrive,ATL,8:25,829,-84.42694444,33.64027778
Atlantic Southeast,EV,4462,N906EV,EV4462GPTATL,Depart,GPT,6:00,600,,
Atlantic Southeast,EV,4464,N832AS,EV4464ATLCHS,Arrive,CHS,25:20,2520,-80.04027778,32.89861111
Atlantic Southeast,EV,4464,N832AS,EV4464ATLCHS,Depart,ATL,24:15,2418,-84.42694444,33.64027778
Atlantic Southeast,EV,4465,N636AS,EV4465ATLVLD,Arrive,VLD,18:50,1850,,
Atlantic Southeast,EV,4465,N636AS,EV4465ATLVLD,Depart,ATL,17:40,1740,-84.42694444,33.64027778
Atlantic Southeast,EV,4465,N636AS,EV4465VLDATL,Arrive,ATL,21:25,2127,-84.42694444,33.64027778
Atlantic Southeast,EV,4465,N636AS,EV4465VLDATL,Depart,VLD,20:20,2020,,
Atlantic Southeast,EV,4466,N862AS,EV4466ATLROA,Arrive,ROA,9:35,936,,
Atlantic Southeast,EV,4466,N862AS,EV4466ATLROA,Depart,ATL,8:10,814,-84.42694444,33.64027778
Atlantic Southeast,EV,4466,N862AS,EV4466ROAATL,Arrive,ATL,12:10,1212,-84.42694444,33.64027778
Atlantic Southeast,EV,4466,N862AS,EV4466ROAATL,Depart,ROA,10:25,1029,,
Atlantic Southeast,EV,4467,N633AS,EV4467ATLGNV,Arrive,GNV,17:10,1714,-82.27166667,29.69
Atlantic Southeast,EV,4467,N633AS,EV4467ATLGNV,Depart,ATL,15:50,1550,-84.42694444,33.64027778
Atlantic Southeast,EV,4467,N633AS,EV4467GNVATL,Arrive,ATL,20:40,2041,-84.42694444,33.64027778
Atlantic Southeast,EV,4467,N633AS,EV4467GNVATL,Depart,GNV,19:05,1905,-82.27166667,29.69
Atlantic Southeast,EV,4469,N710EV,EV4469ATLSAT,Arrive,SAT,10:50,1051,-98.46972222,29.53361111
Atlantic Southeast,EV,4469,N710EV,EV4469ATLSAT,Depart,ATL,9:15,916,-84.42694444,33.64027778
Atlantic Southeast,EV,4469,N710EV,EV4469SATATL,Arrive,ATL,14:30,1434,-84.42694444,33.64027778
Atlantic Southeast,EV,4469,N710EV,EV4469SATATL,Depart,SAT,11:25,1128,-98.46972222,29.53361111
Atlantic Southeast,EV,4470,N838AS,EV4470DFWSHV,Arrive,SHV,20:35,2035,-93.82555556,32.44638889
Atlantic Southeast,EV,4470,N838AS,EV4470DFWSHV,Depart,DFW,19:40,1940,-97.0375,32.89638889
Atlantic Southeast,EV,4471,N869AS,EV4471SHVDFW,Arrive,DFW,8:20,820,-97.0375,32.89638889
Atlantic Southeast,EV,4471,N869AS,EV4471SHVDFW,Depart,SHV,7:25,725,-93.82555556,32.44638889
Atlantic Southeast,EV,4472,N915EV,EV4472SHVATL,Arrive,ATL,8:40,841,-84.42694444,33.64027778
Atlantic Southeast,EV,4472,N915EV,EV4472SHVATL,Depart,SHV,6:00,600,-93.82555556,32.44638889
Atlantic Southeast,EV,4473,N641AS,EV4473ATLCHA,Arrive,CHA,11:30,1134,-85.20361111,35.03527778
Atlantic Southeast,EV,4473,N641AS,EV4473ATLCHA,Depart,ATL,10:20,1021,-84.42694444,33.64027778
Atlantic Southeast,EV,4473,N641AS,EV4473CHAATL,Arrive,ATL,13:05,1308,-84.42694444,33.64027778
Atlantic Southeast,EV,4473,N641AS,EV4473CHAATL,Depart,CHA,11:50,1153,-85.20361111,35.03527778
Atlantic Southeast,EV,4474,N716EV,EV4474ATLTYS,Arrive,TYS,11:55,1155,-83.99277778,35.81222222
Atlantic Southeast,EV,4474,N716EV,EV4474ATLTYS,Depart,ATL,10:35,1037,-84.42694444,33.64027778
Atlantic Southeast,EV,4474,N716EV,EV4474TYSATL,Arrive,ATL,13:05,1309,-84.42694444,33.64027778
Atlantic Southeast,EV,4474,N716EV,EV4474TYSATL,Depart,TYS,12:15,1218,-83.99277778,35.81222222
Atlantic Southeast,EV,4475,N910AS,EV4475JANDFW,Arrive,DFW,8:35,835,-97.0375,32.89638889
Atlantic Southeast,EV,4475,N910AS,EV4475JANDFW,Depart,JAN,7:05,707,-90.07583333,32.31111111
Atlantic Southeast,EV,4476,N875AS,EV4476DFWELP,Arrive,ELP,21:50,2153,-106.3777778,31.80666667
Atlantic Southeast,EV,4476,N875AS,EV4476DFWELP,Depart,DFW,21:15,2115,-97.0375,32.89638889
Atlantic Southeast,EV,4477,N632AS,EV4477ATLAVL,Arrive,AVL,10:40,1040,,
Atlantic Southeast,EV,4477,N632AS,EV4477ATLAVL,Depart,ATL,9:25,927,-84.42694444,33.64027778
Atlantic Southeast,EV,4477,N632AS,EV4477AVLATL,Arrive,ATL,12:15,1217,-84.42694444,33.64027778
Atlantic Southeast,EV,4477,N632AS,EV4477AVLATL,Depart,AVL,11:00,1100,,
Atlantic Southeast,EV,4478,N906EV,EV4478ATLEVV,Arrive,EVV,10:00,1000,,
Atlantic Southeast,EV,4478,N906EV,EV4478ATLEVV,Depart,ATL,9:35,938,-84.42694444,33.64027778
Atlantic Southeast,EV,4478,N906EV,EV4478EVVATL,Arrive,ATL,12:45,1247,-84.42694444,33.64027778
Atlantic Southeast,EV,4478,N906EV,EV4478EVVATL,Depart,EVV,10:25,1029,,
Atlantic Southeast,EV,4480,N847AS,EV4480MSYATL,Arrive,ATL,22:50,2250,-84.42694444,33.64027778
Atlantic Southeast,EV,4480,N847AS,EV4480MSYATL,Depart,MSY,20:30,2030,-90.25777778,29.99333333
Atlantic Southeast,EV,4481,N847AS,EV4481ATLMSY,Arrive,MSY,24:05,2408,-90.25777778,29.99333333
Atlantic Southeast,EV,4481,N847AS,EV4481ATLMSY,Depart,ATL,23:30,2330,-84.42694444,33.64027778
Atlantic Southeast,EV,4482,N868AS,EV4482ATLMEI,Arrive,MEI,18:20,1823,,
Atlantic Southeast,EV,4482,N868AS,EV4482ATLMEI,Depart,ATL,17:55,1758,-84.42694444,33.64027778
Atlantic Southeast,EV,4482,N868AS,EV4482MEIATL,Arrive,ATL,21:50,2150,-84.42694444,33.64027778
Atlantic Southeast,EV,4482,N868AS,EV4482MEIATL,Depart,MEI,19:40,1940,,
Atlantic Southeast,EV,4483,N741EV,EV4483ATLCAK,Arrive,CAK,15:55,1557,,
Atlantic Southeast,EV,4483,N741EV,EV4483ATLCAK,Depart,ATL,14:15,1419,-84.42694444,33.64027778
Atlantic Southeast,EV,4483,N741EV,EV4483CAKATL,Arrive,ATL,20:10,2010,-84.42694444,33.64027778
Atlantic Southeast,EV,4483,N741EV,EV4483CAKATL,Depart,CAK,18:25,1829,,
